tx_id,investor_id,transaction_date,date_id,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
TX001361,INV001422,2024-01-22,2024-01-22,119095,SIP,1862,Punjab,Amritsar,B30,36-45,Male,38.6,Mandate,Verified
TX001362,INV004835,2024-01-22,2024-01-22,119551,Redemption,340023,Maharashtra,Nashik,B30,56+,Male,12.9,UPI,Verified
TX001363,INV000268,2024-01-22,2024-01-22,102885,SIP,14053,Haryana,Gurugram,T30,18-25,Female,4.7,Cheque,Verified
TX001364,INV002867,2024-01-22,2024-01-22,119092,Lumpsum,17958,West Bengal,Kolkata,T30,18-25,Male,5.0,Mandate,Verified
TX001365,INV003649,2024-01-22,2024-01-22,120842,SIP,56228,Haryana,Gurugram,T30,46-55,Female,79.9,Net Banking,Verified
TX001366,INV001379,2024-01-22,2024-01-22,120841,Lumpsum,418303,Punjab,Amritsar,B30,56+,Female,74.3,Net Banking,Verified
TX001367,INV003112,2024-01-22,2024-01-22,119093,SIP,2632,Maharashtra,Pune,T30,26-35,Female,8.5,Cheque,Verified
TX001368,INV002191,2024-01-22,2024-01-22,149324,Lumpsum,25647,West Bengal,Kolkata,T30,26-35,Male,9.0,Mandate,Verified
TX001369,INV000429,2024-01-22,2024-01-22,148567,SIP,58970,Gujarat,Surat,T30,36-45,Female,41.7,Cheque,Verified
TX001370,INV003224,2024-01-22,2024-01-22,101206,SIP,2394,Punjab,Amritsar,B30,26-35,Male,16.0,Net Banking,Verified
TX001371,INV001375,2024-01-22,2024-01-22,120843,Lumpsum,45742,Haryana,Gurugram,T30,18-25,Male,6.3,Cheque,Verified
TX001372,INV002039,2024-01-22,2024-01-22,100025,SIP,17406,Madhya Pradesh,Bhopal,B30,46-55,Male,17.3,Net Banking,Verified
TX001373,INV004636,2024-01-22,2024-01-22,102885,Redemption,115286,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,Cheque,Verified
TX001374,INV000430,2024-01-22,2024-01-22,149323,Redemption,146934,Punjab,Amritsar,B30,18-25,Male,3.3,UPI,Verified
TX001375,INV002824,2024-01-22,2024-01-22,119094,Lumpsum,74855,Rajasthan,Jaipur,T30,56+,Male,42.5,Cheque,Verified
TX001376,INV004811,2024-01-23,2024-01-23,102887,Lumpsum,91483,Punjab,Amritsar,B30,26-35,Female,9.4,Cheque,Verified
TX001377,INV004102,2024-01-23,2024-01-23,119095,Redemption,128707,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Mandate,Verified
TX001378,INV002927,2024-01-23,2024-01-23,102886,Lumpsum,22511,Punjab,Amritsar,B30,56+,Male,29.1,Net Banking,Verified
TX001379,INV002622,2024-01-23,2024-01-23,120506,Redemption,476484,Karnataka,Mysore,B30,18-25,Female,4.0,Net Banking,Pending
TX001380,INV004140,2024-01-23,2024-01-23,118636,SIP,563,Punjab,Amritsar,B30,46-55,Female,41.6,Cheque,Pending
TX001381,INV001594,2024-01-23,2024-01-23,125498,Lumpsum,219039,Madhya Pradesh,Bhopal,B30,26-35,Male,13.9,Mandate,Verified
TX001382,INV003408,2024-01-23,2024-01-23,119598,Lumpsum,206566,West Bengal,Kolkata,T30,18-25,Male,6.1,Mandate,Verified
TX001383,INV004401,2024-01-23,2024-01-23,148567,SIP,23254,Rajasthan,Udaipur,B30,26-35,Male,22.6,Net Banking,Pending
TX001384,INV001364,2024-01-23,2024-01-23,148568,Lumpsum,85818,Delhi,Gurugram,T30,26-35,Male,11.6,Mandate,Verified
TX001385,INV002558,2024-01-23,2024-01-23,101206,SIP,6571,Haryana,Faridabad,B30,26-35,Female,9.1,Net Banking,Verified
TX001386,INV000089,2024-01-23,2024-01-23,102886,Redemption,349945,Maharashtra,Mumbai,T30,26-35,Female,11.2,UPI,Verified
TX001387,INV002047,2024-01-23,2024-01-23,120843,SIP,4200,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Cheque,Verified
TX001388,INV001161,2024-01-23,2024-01-23,119598,SIP,5577,Uttar Pradesh,Kanpur,B30,26-35,Male,13.4,Cheque,Verified
TX001389,INV001828,2024-01-23,2024-01-23,119120,SIP,8923,Gujarat,Surat,T30,36-45,Male,27.7,Mandate,Verified
TX001390,INV000622,2024-01-23,2024-01-23,102887,SIP,2863,Haryana,Faridabad,B30,26-35,Male,18.0,Cheque,Verified
TX001391,INV001064,2024-01-23,2024-01-23,120506,SIP,3034,West Bengal,Kolkata,T30,46-55,Male,67.9,Cheque,Verified
TX001392,INV000474,2024-01-23,2024-01-23,148569,SIP,5660,Madhya Pradesh,Bhopal,B30,46-55,Male,83.3,Mandate,Verified
TX001393,INV002399,2024-01-23,2024-01-23,119551,Lumpsum,135401,Gujarat,Ahmedabad,T30,46-55,Female,34.7,Net Banking,Verified
TX001394,INV004647,2024-01-23,2024-01-23,101208,SIP,9207,Madhya Pradesh,Indore,T30,36-45,Female,25.3,UPI,Verified
TX001395,INV004932,2024-01-23,2024-01-23,101206,SIP,846,Tamil Nadu,Chennai,T30,26-35,Female,21.1,UPI,Verified
TX001396,INV003653,2024-01-23,2024-01-23,101208,Redemption,329938,Punjab,Amritsar,B30,18-25,Female,3.8,Mandate,Verified
TX001397,INV000758,2024-01-23,2024-01-23,119599,SIP,5484,Delhi,New Delhi,T30,56+,Male,61.5,Net Banking,Verified
TX001398,INV000449,2024-01-23,2024-01-23,119095,Lumpsum,270582,Haryana,Faridabad,B30,18-25,Male,6.8,UPI,Verified
TX001399,INV003435,2024-01-23,2024-01-23,102885,Lumpsum,199871,Maharashtra,Nashik,B30,26-35,Female,17.8,Net Banking,Verified
TX001400,INV003428,2024-01-23,2024-01-23,149324,Redemption,83564,Tamil Nadu,Coimbatore,B30,26-35,Female,22.8,UPI,Verified
TX001401,INV004988,2024-01-23,2024-01-23,120506,SIP,5536,Delhi,Noida,T30,56+,Male,69.6,Net Banking,Verified
TX001402,INV001473,2024-01-23,2024-01-23,120844,SIP,41716,Delhi,Gurugram,T30,36-45,Male,29.1,UPI,Pending
TX001403,INV000475,2024-01-23,2024-01-23,120504,SIP,2739,West Bengal,Kolkata,T30,56+,Female,49.7,Cheque,Verified
TX001404,INV003279,2024-01-23,2024-01-23,118633,SIP,42431,Rajasthan,Jaipur,T30,46-55,Female,19.4,UPI,Verified
TX001405,INV001370,2024-01-23,2024-01-23,118634,SIP,28826,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Cheque,Verified
TX001406,INV002170,2024-01-23,2024-01-23,118635,SIP,429,Delhi,New Delhi,T30,26-35,Female,14.7,Mandate,Pending
TX001407,INV000633,2024-01-23,2024-01-23,100016,SIP,14085,Karnataka,Bangalore,T30,46-55,Male,69.2,Mandate,Verified
TX001408,INV001315,2024-01-23,2024-01-23,119120,Lumpsum,529130,Telangana,Hyderabad,T30,46-55,Female,32.9,Mandate,Verified
TX001409,INV004014,2024-01-23,2024-01-23,148569,SIP,460,Telangana,Hyderabad,T30,56+,Female,27.2,Mandate,Verified
TX001410,INV000723,2024-01-23,2024-01-23,120841,SIP,8912,Madhya Pradesh,Indore,T30,46-55,Female,31.4,Cheque,Verified
TX001411,INV001676,2024-01-23,2024-01-23,120503,Redemption,111609,Haryana,Faridabad,B30,56+,Female,30.9,Net Banking,Verified
TX001412,INV004544,2024-01-23,2024-01-23,120507,SIP,5622,Maharashtra,Mumbai,T30,36-45,Male,52.1,UPI,Verified
TX001413,INV001425,2024-01-23,2024-01-23,101207,SIP,1194,Uttar Pradesh,Agra,B30,26-35,Male,16.8,Net Banking,Verified
TX001414,INV000862,2024-01-23,2024-01-23,102887,Redemption,204267,Uttar Pradesh,Agra,B30,26-35,Female,24.4,Cheque,Verified
TX001415,INV001691,2024-01-23,2024-01-23,125498,Redemption,224953,Maharashtra,Mumbai,T30,26-35,Male,10.3,Net Banking,Verified
TX001416,INV004460,2024-01-23,2024-01-23,120504,SIP,3003,Haryana,Gurugram,T30,26-35,Male,24.7,Mandate,Verified
TX001417,INV000654,2024-01-23,2024-01-23,125498,Lumpsum,11463,Rajasthan,Udaipur,B30,18-25,Female,7.9,Mandate,Verified
TX001418,INV000331,2024-01-23,2024-01-23,119092,SIP,22367,Madhya Pradesh,Indore,T30,36-45,Male,15.5,UPI,Verified
TX001419,INV004007,2024-01-23,2024-01-23,119095,SIP,13110,Delhi,New Delhi,T30,18-25,Female,4.5,UPI,Verified
TX001420,INV002166,2024-01-23,2024-01-23,118636,SIP,7276,Haryana,Gurugram,T30,36-45,Male,33.3,Mandate,Verified
TX001421,INV001048,2024-01-23,2024-01-23,100016,Redemption,479131,Delhi,New Delhi,T30,46-55,Male,46.6,Net Banking,Verified
TX001422,INV001496,2024-01-23,2024-01-23,148569,Redemption,515736,West Bengal,Kolkata,T30,18-25,Male,4.5,Net Banking,Verified
TX001423,INV003528,2024-01-23,2024-01-23,120842,SIP,496,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,UPI,Verified
TX001424,INV004634,2024-01-23,2024-01-23,125498,SIP,839,Tamil Nadu,Chennai,T30,26-35,Male,15.1,Mandate,Verified
TX001425,INV003078,2024-01-23,2024-01-23,120503,Redemption,422119,Haryana,Gurugram,T30,36-45,Male,57.5,Cheque,Verified
TX001426,INV004232,2024-01-23,2024-01-23,119095,SIP,15237,Tamil Nadu,Chennai,T30,26-35,Male,19.0,UPI,Verified
TX001427,INV003454,2024-01-23,2024-01-23,149322,Lumpsum,157601,Telangana,Hyderabad,T30,26-35,Male,18.3,Cheque,Verified
TX001428,INV001883,2024-01-23,2024-01-23,101207,Lumpsum,97346,Maharashtra,Pune,T30,46-55,Male,69.3,Cheque,Verified
TX001429,INV003089,2024-01-23,2024-01-23,125497,SIP,42807,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,Verified
TX001430,INV002038,2024-01-23,2024-01-23,148568,SIP,16776,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Net Banking,Verified
TX001431,INV002396,2024-01-23,2024-01-23,148567,Lumpsum,351689,Rajasthan,Udaipur,B30,18-25,Female,3.6,Cheque,Verified
TX001432,INV000586,2024-01-23,2024-01-23,119095,SIP,56709,West Bengal,Kolkata,T30,36-45,Male,43.8,Mandate,Verified
TX001433,INV004509,2024-01-23,2024-01-23,148567,SIP,959,Uttar Pradesh,Lucknow,T30,26-35,Female,20.3,Mandate,Verified
TX001434,INV002769,2024-01-23,2024-01-23,102887,SIP,8846,Maharashtra,Pune,T30,18-25,Female,4.5,UPI,Verified
TX001435,INV002355,2024-01-23,2024-01-23,120841,Lumpsum,404849,Rajasthan,Jaipur,T30,26-35,Female,23.7,Mandate,Verified
TX001436,INV003250,2024-01-24,2024-01-24,148568,Lumpsum,464852,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Net Banking,Verified
TX001437,INV004498,2024-01-24,2024-01-24,119599,Redemption,112908,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
TX001438,INV002869,2024-01-24,2024-01-24,119093,Lumpsum,136551,Haryana,Faridabad,B30,26-35,Male,19.9,Net Banking,Verified
TX001439,INV002984,2024-01-24,2024-01-24,102886,SIP,17603,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
TX001440,INV004744,2024-01-24,2024-01-24,119095,Lumpsum,422507,Telangana,Hyderabad,T30,26-35,Female,16.0,UPI,Verified
TX001441,INV003830,2024-01-24,2024-01-24,148568,SIP,1749,Punjab,Amritsar,B30,26-35,Male,17.6,Mandate,Verified
TX001442,INV002350,2024-01-24,2024-01-24,101208,SIP,1058,Tamil Nadu,Chennai,T30,26-35,Male,23.0,Net Banking,Verified
TX001443,INV001254,2024-01-24,2024-01-24,148567,Redemption,517595,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Verified
TX001444,INV004174,2024-01-24,2024-01-24,125498,SIP,2683,Rajasthan,Udaipur,B30,18-25,Male,4.7,Cheque,Pending
TX001445,INV000892,2024-01-24,2024-01-24,102887,Lumpsum,267443,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,Verified
TX001446,INV003782,2024-01-24,2024-01-24,119551,Redemption,153765,Tamil Nadu,Chennai,T30,36-45,Male,44.5,Net Banking,Verified
TX001447,INV003646,2024-01-24,2024-01-24,120506,Lumpsum,470605,Telangana,Hyderabad,T30,36-45,Male,55.2,Net Banking,Verified
TX001448,INV003642,2024-01-24,2024-01-24,118636,SIP,16431,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified
TX001449,INV002671,2024-01-24,2024-01-24,100025,Lumpsum,132637,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Mandate,Pending
TX001450,INV002656,2024-01-24,2024-01-24,118632,Lumpsum,492516,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Net Banking,Verified
TX001451,INV004079,2024-01-24,2024-01-24,118632,SIP,1191,Karnataka,Bangalore,T30,36-45,Female,57.2,Cheque,Verified
TX001452,INV002152,2024-01-24,2024-01-24,149322,Lumpsum,482035,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,UPI,Verified
TX001453,INV000432,2024-01-24,2024-01-24,118632,Lumpsum,75729,Maharashtra,Pune,T30,18-25,Female,6.7,Mandate,Verified
TX001454,INV000523,2024-01-24,2024-01-24,125498,Redemption,88006,West Bengal,Kolkata,T30,36-45,Male,13.1,UPI,Pending
TX001455,INV000230,2024-01-24,2024-01-24,120842,SIP,2706,Haryana,Faridabad,B30,18-25,Male,3.3,Net Banking,Verified
TX001456,INV004454,2024-01-24,2024-01-24,120506,SIP,16483,West Bengal,Kolkata,T30,36-45,Male,37.4,Cheque,Verified
TX001457,INV002886,2024-01-24,2024-01-24,118632,SIP,6246,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Cheque,Pending
TX001458,INV004095,2024-01-24,2024-01-24,119094,Lumpsum,141877,Karnataka,Mysore,B30,26-35,Female,14.6,Net Banking,Verified
TX001459,INV003546,2024-01-24,2024-01-24,148567,Lumpsum,303277,West Bengal,Kolkata,T30,36-45,Male,16.2,Net Banking,Verified
TX001460,INV003599,2024-01-24,2024-01-24,148569,SIP,2771,Madhya Pradesh,Indore,T30,46-55,Male,43.2,Cheque,Verified
TX001461,INV000182,2024-01-24,2024-01-24,118633,Redemption,110609,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified
TX001462,INV004959,2024-01-24,2024-01-24,101206,SIP,423,Delhi,New Delhi,T30,18-25,Female,5.8,Mandate,Verified
TX001463,INV002396,2024-01-24,2024-01-24,100016,Lumpsum,334855,Rajasthan,Udaipur,B30,18-25,Female,3.6,UPI,Verified
TX001464,INV002731,2024-01-24,2024-01-24,148567,Redemption,277784,Rajasthan,Udaipur,B30,26-35,Male,6.9,Net Banking,Verified
TX001465,INV001093,2024-01-24,2024-01-24,118635,Redemption,524834,West Bengal,Kolkata,T30,46-55,Female,65.2,Cheque,Verified
TX001466,INV001385,2024-01-24,2024-01-24,119552,Lumpsum,151188,Tamil Nadu,Chennai,T30,26-35,Male,13.7,UPI,Verified
TX001467,INV003936,2024-01-24,2024-01-24,100033,SIP,2642,Punjab,Chandigarh,T30,36-45,Male,19.8,Mandate,Verified
TX001468,INV002133,2024-01-24,2024-01-24,102886,Lumpsum,259738,Rajasthan,Udaipur,B30,26-35,Male,23.0,Net Banking,Verified
TX001469,INV001274,2024-01-24,2024-01-24,148569,Lumpsum,308652,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
TX001470,INV004985,2024-01-24,2024-01-24,119599,SIP,48967,Madhya Pradesh,Indore,T30,56+,Female,79.4,Net Banking,Verified
TX001471,INV001753,2024-01-24,2024-01-24,100025,Lumpsum,479438,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified
TX001472,INV003125,2024-01-24,2024-01-24,125498,Lumpsum,406866,Punjab,Chandigarh,T30,36-45,Female,30.8,Mandate,Pending
TX001473,INV004278,2024-01-24,2024-01-24,119551,SIP,418,Punjab,Chandigarh,T30,26-35,Male,21.8,Net Banking,Verified
TX001474,INV002789,2024-01-24,2024-01-24,120505,Redemption,35333,Madhya Pradesh,Bhopal,B30,26-35,Female,7.8,Cheque,Verified
TX001475,INV001143,2024-01-24,2024-01-24,119093,SIP,42172,Delhi,Noida,T30,26-35,Male,10.7,Net Banking,Verified
TX001476,INV000372,2024-01-24,2024-01-24,118636,Redemption,353398,Gujarat,Surat,T30,36-45,Male,12.4,Cheque,Verified
TX001477,INV002111,2024-01-24,2024-01-24,119093,SIP,2934,Telangana,Hyderabad,T30,36-45,Female,29.2,Net Banking,Pending
TX001478,INV003458,2024-01-24,2024-01-24,120843,Redemption,211296,Gujarat,Surat,T30,36-45,Male,21.3,Cheque,Verified
TX001479,INV004132,2024-01-24,2024-01-24,118636,SIP,23099,Rajasthan,Jaipur,T30,18-25,Male,6.3,UPI,Verified
TX001480,INV002953,2024-01-24,2024-01-24,102887,SIP,59709,Tamil Nadu,Coimbatore,B30,46-55,Male,62.4,UPI,Verified
TX001481,INV004019,2024-01-24,2024-01-24,119094,Lumpsum,500387,Tamil Nadu,Chennai,T30,26-35,Male,20.9,Cheque,Verified
TX001482,INV000135,2024-01-24,2024-01-24,119093,SIP,11447,Punjab,Amritsar,B30,18-25,Male,5.7,Mandate,Verified
TX001483,INV004631,2024-01-24,2024-01-24,119092,Redemption,189601,Tamil Nadu,Chennai,T30,36-45,Female,20.2,Cheque,Verified
TX001484,INV000811,2024-01-24,2024-01-24,119120,Lumpsum,230031,Haryana,Faridabad,B30,36-45,Female,34.5,UPI,Verified
TX001485,INV000445,2024-01-24,2024-01-24,120842,SIP,7868,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Cheque,Pending
TX001486,INV000396,2024-01-24,2024-01-24,102887,SIP,28013,Rajasthan,Jaipur,T30,46-55,Male,38.5,Cheque,Verified
TX001487,INV002736,2024-01-24,2024-01-24,119552,SIP,471,Karnataka,Mysore,B30,18-25,Female,6.2,Mandate,Verified
TX001488,INV000622,2024-01-24,2024-01-24,101208,SIP,2855,Haryana,Faridabad,B30,26-35,Male,18.0,Mandate,Verified
TX001489,INV004866,2024-01-24,2024-01-24,125498,SIP,850,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,Net Banking,Verified
TX001490,INV004785,2024-01-24,2024-01-24,101207,Lumpsum,506870,Punjab,Amritsar,B30,26-35,Female,14.5,Net Banking,Verified
TX001491,INV001060,2024-01-24,2024-01-24,149323,SIP,56309,Telangana,Hyderabad,T30,36-45,Male,29.0,Cheque,Verified
TX001492,INV002449,2024-01-24,2024-01-24,120505,SIP,3307,Punjab,Amritsar,B30,46-55,Male,78.3,Net Banking,Verified
TX001493,INV003340,2024-01-24,2024-01-24,119093,Lumpsum,217063,Madhya Pradesh,Indore,T30,26-35,Male,22.5,Mandate,Verified
TX001494,INV001317,2024-01-24,2024-01-24,119095,SIP,4466,Punjab,Chandigarh,T30,26-35,Female,8.9,UPI,Verified
TX001495,INV000243,2024-01-25,2024-01-25,119095,SIP,6247,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Verified
TX001496,INV003179,2024-01-25,2024-01-25,119093,SIP,490,Rajasthan,Jaipur,T30,36-45,Male,53.3,Mandate,Verified
TX001497,INV003996,2024-01-25,2024-01-25,119094,SIP,12204,Karnataka,Bangalore,T30,36-45,Female,39.8,UPI,Verified
TX001498,INV004493,2024-01-25,2024-01-25,118635,SIP,983,Tamil Nadu,Chennai,T30,36-45,Male,19.3,Mandate,Verified
TX001499,INV000309,2024-01-25,2024-01-25,120503,SIP,14779,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified
TX001500,INV004288,2024-01-25,2024-01-25,120503,SIP,8266,Punjab,Amritsar,B30,18-25,Female,6.1,Mandate,Pending
TX001501,INV003604,2024-01-25,2024-01-25,100016,Redemption,182854,Punjab,Chandigarh,T30,18-25,Female,7.4,Cheque,Verified
TX001502,INV004173,2024-01-25,2024-01-25,119552,Redemption,389767,West Bengal,Kolkata,T30,26-35,Male,16.9,Cheque,Verified
TX001503,INV002422,2024-01-25,2024-01-25,101206,SIP,1797,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Net Banking,Verified
TX001504,INV003301,2024-01-25,2024-01-25,120503,SIP,12668,Rajasthan,Udaipur,B30,26-35,Male,14.2,Net Banking,Verified
TX001505,INV000259,2024-01-25,2024-01-25,118633,SIP,528,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,UPI,Verified
TX001506,INV003409,2024-01-25,2024-01-25,148568,Redemption,145696,Karnataka,Mysore,B30,46-55,Male,44.2,UPI,Verified
TX001507,INV004721,2024-01-25,2024-01-25,120503,Redemption,78719,Delhi,New Delhi,T30,26-35,Female,18.9,Net Banking,Verified
TX001508,INV003684,2024-01-25,2024-01-25,149324,SIP,3465,Karnataka,Bangalore,T30,36-45,Male,42.9,Mandate,Verified
TX001509,INV000786,2024-01-25,2024-01-25,101208,SIP,10619,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,Net Banking,Verified
TX001510,INV004066,2024-01-25,2024-01-25,100025,SIP,1074,Gujarat,Surat,T30,46-55,Male,30.8,Cheque,Verified
TX001511,INV003386,2024-01-25,2024-01-25,148569,SIP,2698,Haryana,Faridabad,B30,26-35,Male,16.8,Cheque,Verified
TX001512,INV002040,2024-01-25,2024-01-25,118635,Redemption,109784,Karnataka,Mysore,B30,36-45,Female,49.1,Net Banking,Verified
TX001513,INV004962,2024-01-25,2024-01-25,125498,Lumpsum,398497,Uttar Pradesh,Agra,B30,18-25,Male,6.7,UPI,Verified
TX001514,INV003815,2024-01-25,2024-01-25,100033,Lumpsum,38967,Gujarat,Surat,T30,36-45,Male,38.7,Mandate,Verified
TX001515,INV002828,2024-01-25,2024-01-25,148567,Redemption,21180,West Bengal,Kolkata,T30,26-35,Male,21.8,Mandate,Verified
TX001516,INV000311,2024-01-25,2024-01-25,148569,SIP,27492,Punjab,Amritsar,B30,36-45,Male,29.2,UPI,Verified
TX001517,INV000706,2024-01-25,2024-01-25,120841,Lumpsum,441011,Telangana,Hyderabad,T30,26-35,Female,7.3,Net Banking,Verified
TX001518,INV001823,2024-01-25,2024-01-25,120841,SIP,2360,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Cheque,Verified
TX001519,INV000747,2024-01-25,2024-01-25,120844,SIP,10963,West Bengal,Kolkata,T30,36-45,Female,40.3,Mandate,Verified
TX001520,INV002260,2024-01-25,2024-01-25,119552,SIP,5492,Telangana,Hyderabad,T30,26-35,Female,10.1,UPI,Verified
TX001521,INV000429,2024-01-25,2024-01-25,148567,SIP,1121,Gujarat,Surat,T30,36-45,Female,41.7,Net Banking,Verified
TX001522,INV004798,2024-01-25,2024-01-25,101207,SIP,5963,Madhya Pradesh,Bhopal,B30,26-35,Male,8.4,Cheque,Verified
TX001523,INV004754,2024-01-25,2024-01-25,120844,SIP,503,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
TX001524,INV002483,2024-01-25,2024-01-25,125497,SIP,2696,Delhi,New Delhi,T30,46-55,Female,60.8,Cheque,Verified
TX001525,INV003242,2024-01-25,2024-01-25,149322,Lumpsum,470915,Punjab,Chandigarh,T30,26-35,Female,18.1,Cheque,Verified
TX001526,INV004738,2024-01-25,2024-01-25,120506,SIP,475,Uttar Pradesh,Kanpur,B30,56+,Female,52.6,Net Banking,Verified
TX001527,INV002239,2024-01-25,2024-01-25,118633,SIP,7055,Gujarat,Surat,T30,26-35,Male,8.9,Cheque,Verified
TX001528,INV003223,2024-01-25,2024-01-25,101207,SIP,2294,Tamil Nadu,Coimbatore,B30,26-35,Male,15.4,Cheque,Verified
TX001529,INV003559,2024-01-25,2024-01-25,148569,SIP,43917,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Net Banking,Verified
TX001530,INV000476,2024-01-25,2024-01-25,102887,SIP,41038,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified
TX001531,INV000252,2024-01-25,2024-01-25,120505,SIP,17425,Gujarat,Surat,T30,46-55,Female,24.4,Cheque,Verified
TX001532,INV003083,2024-01-25,2024-01-25,119095,SIP,7405,Madhya Pradesh,Bhopal,B30,56+,Female,41.3,UPI,Pending
TX001533,INV000915,2024-01-25,2024-01-25,118636,SIP,2225,West Bengal,Kolkata,T30,36-45,Male,55.9,Net Banking,Verified
TX001534,INV002806,2024-01-25,2024-01-25,120843,SIP,3046,Rajasthan,Jaipur,T30,46-55,Male,24.2,Mandate,Verified
TX001535,INV001723,2024-01-25,2024-01-25,119093,SIP,17184,Tamil Nadu,Chennai,T30,26-35,Male,14.2,UPI,Verified
TX001536,INV000394,2024-01-25,2024-01-25,120504,SIP,2911,Maharashtra,Mumbai,T30,26-35,Male,12.2,UPI,Verified
TX001537,INV000651,2024-01-25,2024-01-25,102886,SIP,1082,Delhi,New Delhi,T30,18-25,Male,6.0,UPI,Verified
TX001538,INV000770,2024-01-25,2024-01-25,149323,Lumpsum,324102,Maharashtra,Mumbai,T30,36-45,Male,43.0,UPI,Verified
TX001539,INV004845,2024-01-25,2024-01-25,101208,SIP,53628,West Bengal,Kolkata,T30,18-25,Male,7.5,Net Banking,Verified
TX001540,INV000335,2024-01-25,2024-01-25,119092,SIP,1734,Maharashtra,Mumbai,T30,26-35,Male,11.6,Cheque,Verified
TX001541,INV000265,2024-01-25,2024-01-25,100033,SIP,1705,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,Cheque,Verified
TX001542,INV004174,2024-01-25,2024-01-25,149322,Lumpsum,132383,Rajasthan,Udaipur,B30,18-25,Male,4.7,Net Banking,Verified
TX001543,INV002711,2024-01-26,2024-01-26,120507,SIP,3069,Haryana,Gurugram,T30,26-35,Male,12.4,Net Banking,Verified
TX001544,INV001555,2024-01-26,2024-01-26,148569,SIP,13965,Punjab,Amritsar,B30,26-35,Male,14.2,Mandate,Verified
TX001545,INV000395,2024-01-26,2024-01-26,120507,Redemption,154602,Delhi,Noida,T30,18-25,Male,3.4,UPI,Verified
TX001546,INV001744,2024-01-26,2024-01-26,120505,Lumpsum,156561,Karnataka,Mysore,B30,26-35,Male,15.9,Cheque,Verified
TX001547,INV000487,2024-01-26,2024-01-26,119095,SIP,53335,Telangana,Hyderabad,T30,36-45,Male,41.7,UPI,Verified
TX001548,INV002372,2024-01-26,2024-01-26,118635,SIP,8529,Maharashtra,Pune,T30,36-45,Female,28.6,Net Banking,Verified
TX001549,INV003686,2024-01-26,2024-01-26,101208,SIP,2321,Gujarat,Surat,T30,18-25,Male,3.8,Cheque,Verified
TX001550,INV004197,2024-01-26,2024-01-26,148567,Lumpsum,374235,Maharashtra,Pune,T30,46-55,Male,62.9,Mandate,Verified
TX001551,INV001871,2024-01-26,2024-01-26,120842,SIP,4432,Delhi,Gurugram,T30,56+,Male,13.9,Net Banking,Verified
TX001552,INV002154,2024-01-26,2024-01-26,120841,SIP,2365,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Cheque,Verified
